19,3
20,5
21,18
22,27
23,59
24,111
25,212
26,401
27,688
28,1222
29,2048
30,2996
31,4270
32,5792
33,7377
34,8619
35,9812
36,10361
37,10453
38,9486
39,8153
40,6525
41,4798
42,3156
43,1865
44,926
45,414
46,150
47,47
48,6
